source,target,anchor,status
https://liftpdf.com/pdf-security,https://liftpdf.com/pdf-security#category-tools,View Security tools,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/protect-pdf,Protect PDFAdd password protection to PDF documents.FreeSecureBrowserOpen tool,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/unlock-pdf,Unlock PDFRemove PDF passwords when you have permission.FreeSecureBrowserOpen tool,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/protect-pdf,"Protect PDFUse whenYou want to add an open password, an owner password or compatible-reader permissions before sharing a PDF.Choose another tool whenYou need a legally binding signature workflow or enterprise document management.",INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/unlock-pdf,Unlock PDFUse whenYou know the valid open password or owner password and need an unlocked copy for your own authorized workflow.Choose another tool whenYou do not know the password or do not have permission to remove restrictions.,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/watermark-pdf,"Watermark PDFUse whenYou need a visible text or image mark on a document before review, approval or sharing.",INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/pdf-to-text,PDF to TextUse whenYou need selectable text from an accessible PDF and want to avoid uploading the document.Choose another tool whenThe document is scanned and needs OCR.,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/protect-pdf,Add a PDF passwordEncrypt a PDF with a password before sending it by email or storing it in a shared folder.,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/unlock-pdf,Remove known restrictionsUse a valid owner password to remove restrictions from a PDF you are authorized to change.,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/guides/what-is-browser-based-pdf-processing,Understand browser processingLearn why local processing matters when a PDF contains confidential or personal information.,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/guides/protect-pdf-before-sending,"Prepare sensitive filesReview password, watermark and file-size decisions before sending confidential documents.",INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/guides/protect-pdf-before-sending,"How to password protect a PDF before sharingWhen to use an open password, an owner password and permission controls.",INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/guides/unlock-pdf-with-known-password,How to remove a PDF password you knowA practical workflow for authorized PDF unlocking.,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/guides/what-is-a-password-protected-pdf,"What is a password-protected PDF?The difference between encryption, restrictions and compatible-reader behavior.",INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/guides/what-is-browser-based-pdf-processing,Browser-based PDF processingWhy local processing can reduce exposure for sensitive documents.,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/guides/protect-pdf-before-sending,How to share sensitive PDFs safelyA checklist for sending confidential files without overpromising security.,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/pdf-converter,Convert PDF,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/pdf-editor,Edit PDF,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/organize-pdf,Organize PDF,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/pdf-image-tools,Image Tools,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/pdf-security,Security,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/,LiftPDF,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/pdf-tools,All PDF Tools,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/jpg-to-pdf,JPG to PDF,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/merge-pdf,Merge PDF,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/compress-pdf,Compress PDF,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/pdf-converter,Convert PDF,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/pdf-editor,Edit PDF,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/organize-pdf,Organize PDF,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/pdf-image-tools,Image Tools,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/pdf-security,Security,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/learn,Learning Center,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/guides,Guides,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/pdf-glossary,PDF Glossary,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/help,Help Center,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/privacy,Privacy,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/cookies,Cookies,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/security,Security,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/about,About,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/why-liftpdf,Why LiftPDF,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/terms,Terms,INTERNAL
https://liftpdf.com/pdf-security,https://liftpdf.com/contact,Contact,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/,LiftPDF,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/pdf-tools,PDF Tools,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/learn,Learn,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/jpg-to-pdf,Image to PDF,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/pdf-converter,Convert,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/pdf-editor,Edit,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/jpg-to-pdf,Start Now,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/pdf-tools,PDF Tools,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/learn,Learn,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/jpg-to-pdf,Image to PDF,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/pdf-converter,Convert,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/pdf-editor,Edit,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/jpg-to-pdf,Start Now,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/pdf-tools,Browse all tools,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/pdf-image-tools#category-tools,View Images tools,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/jpg-to-pdf,JPG to PDFConvert JPG images into a clean PDF file.FreeSecureBrowserOpen tool,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/png-to-pdf,PNG to PDFTurn PNG images into PDF pages in your browser.FreeSecureBrowserOpen tool,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/images-to-pdf,"Images to PDFCombine JPG, PNG and WEBP images into one PDF.FreeSecureBrowserOpen tool",INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/jpg-to-pdf,"JPG to PDFUse whenPhotos, camera scans, receipts or JPG document images should become PDF pages.Choose another tool whenThe source is PNG, WEBP or a mixed folder. Use PNG to PDF or Images to PDF.",INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/png-to-pdf,"PNG to PDFUse whenScreenshots, transparent images, diagrams or sharp graphics should become a PDF.",INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/images-to-pdf,"Images to PDFUse whenA mixed batch of JPG, PNG and WEBP images should become one PDF.",INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/pdf-to-jpg,PDF to JPGUse whenPDF pages should become photo-style JPG images for sharing or uploading.,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/pdf-to-png,"PDF to PNGUse whenPDF pages contain screenshots, text, diagrams or graphics that need sharp image output.",INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/jpg-to-pdf,"Turn photos into PDFCreate a document from camera scans, receipts or signed pages.",INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/png-to-pdf,"Convert screenshotsUse PNG to PDF for sharp UI captures, diagrams and graphics.",INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/pdf-to-jpg,Export PDF pagesRender pages from a PDF into JPG or PNG image files.,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/images-to-pdf,"Combine mixed imagesPut JPG, PNG and WEBP files into one ordered PDF.",INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/guides/how-to-convert-jpg-to-pdf,How to convert JPG to PDFCreate PDFs from JPG images with a clean browser workflow.,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/guides/how-to-convert-multiple-jpg-to-pdf,Convert multiple JPGs to PDFTurn several images into one ordered PDF document.,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/guides/jpg-vs-png,JPG vs PNGChoose the right image format before converting.,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/pdf-converter,Convert PDF,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/pdf-editor,Edit PDF,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/organize-pdf,Organize PDF,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/pdf-image-tools,Image Tools,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/pdf-security,Security,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/,LiftPDF,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/pdf-tools,All PDF Tools,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/jpg-to-pdf,JPG to PDF,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/merge-pdf,Merge PDF,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/compress-pdf,Compress PDF,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/pdf-converter,Convert PDF,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/pdf-editor,Edit PDF,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/organize-pdf,Organize PDF,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/pdf-image-tools,Image Tools,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/pdf-security,Security,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/learn,Learning Center,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/guides,Guides,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/pdf-glossary,PDF Glossary,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/help,Help Center,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/privacy,Privacy,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/cookies,Cookies,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/security,Security,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/about,About,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/why-liftpdf,Why LiftPDF,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/terms,Terms,INTERNAL
https://liftpdf.com/pdf-image-tools,https://liftpdf.com/contact,Contact,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/,LiftPDF,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/pdf-tools,PDF Tools,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/learn,Learn,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/jpg-to-pdf,Image to PDF,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/pdf-converter,Convert,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/pdf-editor,Edit,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/jpg-to-pdf,Start Now,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/pdf-tools,PDF Tools,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/learn,Learn,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/jpg-to-pdf,Image to PDF,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/pdf-converter,Convert,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/pdf-editor,Edit,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/jpg-to-pdf,Start Now,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/pdf-tools,Browse all tools,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/organize-pdf#category-tools,View Organize tools,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/merge-pdf,Merge PDFCombine multiple PDF files into one document.FreeSecureBrowserOpen tool,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/split-pdf,Split PDFExtract selected pages or split every page.FreeSecureBrowserOpen tool,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/delete-pages,Delete PagesRemove unwanted pages from a PDF.FreeSecureBrowserOpen tool,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/extract-pages,Extract PagesSave selected PDF pages into a new document.FreeSecureBrowserOpen tool,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/reorder-pages,Reorder PagesRearrange PDF pages before downloading.FreeSecureBrowserOpen tool,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/merge-pdf,Merge PDFUse whenSeveral PDF files belong together and should become one final document.Choose another tool whenOnly a few pages from a larger source PDF are needed. Use Extract Pages first.,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/split-pdf,"Split PDFUse whenA PDF needs to become smaller files, page ranges or one file per page.Choose another tool whenYou only want to remove unwanted pages from the same document. Use Delete Pages.",INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/delete-pages,"Delete PagesUse whenThe PDF includes blank pages, duplicates, outdated pages or pages that should not be shared.",INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/extract-pages,Extract PagesUse whenSelected pages should become a new PDF while the original document stays unchanged.,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/reorder-pages,Reorder PagesUse whenThe pages are correct but the sequence is wrong.,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/compress-pdf,"Compress PDFUse whenThe organized PDF is ready but too large to send, upload or archive comfortably.",INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/merge-pdf,"Build one packetMerge a cover page, contract, appendix and supporting documents into one PDF.",INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/delete-pages,"Remove unwanted pagesDelete blank scans, duplicate receipts or outdated pages before sending.",INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/extract-pages,"Save selected pagesExtract only the pages needed for a client, class or submission.",INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/reorder-pages,Fix page orderMove pages into the correct reading sequence before exporting.,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/guides/how-to-merge-pdf,How to merge PDF filesLearn the clean workflow for combining multiple PDFs.,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/guides/how-to-extract-pages-from-pdf,Extract pages from a PDFSave only the pages you need into a new document.,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/guides/merge-pdf-without-adobe,Merge PDF without AdobeUse a focused browser workflow for simple merge tasks.,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/pdf-converter,Convert PDF,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/pdf-editor,Edit PDF,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/organize-pdf,Organize PDF,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/pdf-image-tools,Image Tools,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/pdf-security,Security,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/,LiftPDF,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/pdf-tools,All PDF Tools,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/jpg-to-pdf,JPG to PDF,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/merge-pdf,Merge PDF,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/compress-pdf,Compress PDF,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/pdf-converter,Convert PDF,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/pdf-editor,Edit PDF,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/organize-pdf,Organize PDF,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/pdf-image-tools,Image Tools,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/pdf-security,Security,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/learn,Learning Center,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/guides,Guides,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/pdf-glossary,PDF Glossary,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/help,Help Center,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/privacy,Privacy,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/cookies,Cookies,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/security,Security,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/about,About,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/why-liftpdf,Why LiftPDF,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/terms,Terms,INTERNAL
https://liftpdf.com/organize-pdf,https://liftpdf.com/contact,Contact,INTERNAL
https://liftpdf.com/privacy,https://liftpdf.com/,LiftPDF,INTERNAL
https://liftpdf.com/privacy,https://liftpdf.com/pdf-tools,PDF Tools,INTERNAL
https://liftpdf.com/privacy,https://liftpdf.com/learn,Learn,INTERNAL
https://liftpdf.com/privacy,https://liftpdf.com/jpg-to-pdf,Image to PDF,INTERNAL
https://liftpdf.com/privacy,https://liftpdf.com/pdf-converter,Convert,INTERNAL
https://liftpdf.com/privacy,https://liftpdf.com/pdf-editor,Edit,INTERNAL
https://liftpdf.com/privacy,https://liftpdf.com/jpg-to-pdf,Start Now,INTERNAL
https://liftpdf.com/privacy,https://liftpdf.com/pdf-tools,PDF Tools,INTERNAL
